Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
776.56101,Metropole Rouen Normandie,2012,Eau (direct),Demande chimique en oxygène (DCO),163000,kg/an
776.56101,Metropole Rouen Normandie,2012,Eau (direct),Nickel et composés (exprimés en tant que Ni),42.7,kg/an
776.56101,Metropole Rouen Normandie,2012,Eau (direct),Zinc et composés (exprimés en tant que Zn),287,kg/an
29228019,GAEC DU STANG,2012,Air,Ammoniac (NH3),11500,kg/an
585.01516,earl l'asson,2012,Air,Ammoniac (NH3),17400,kg/an
75400070,HAMAYON JEAN MARIE,2012,Air,Ammoniac (NH3),11100,kg/an
29229018,PENHOAT EARL - ex KERGRIGNOUX (SCEA de),2012,Air,Ammoniac (NH3),11800,kg/an
587.00598,CENTRE VIANDE FRANCIS PLAINEMAISON,2012,Air,Hydrochlorofluorocarbures (HCFC),25,kg/an
587.00598,CENTRE VIANDE FRANCIS PLAINEMAISON,2012,Air,Hydroflurocarbures (HFC),116,kg/an
75400071,EARL VILLE MOUSSARD,2012,Air,Ammoniac (NH3),11700,kg/an
777.43801,Station d'épuration de Saint-Thibault-des-Vignes,2012,Eau (direct),Azote total,151000,kg/an
777.43801,Station d'épuration de Saint-Thibault-des-Vignes,2012,Eau (direct),Demande biologique en oxygène (DBO5),67800,kg/an
777.43801,Station d'épuration de Saint-Thibault-des-Vignes,2012,Eau (direct),Demande chimique en oxygène (DCO),463000,kg/an
777.43801,Station d'épuration de Saint-Thibault-des-Vignes,2012,Eau (direct),Phosphore total,8840,kg/an
29230188,SALVAR (EARL),2012,Air,Ammoniac (NH3),13300,kg/an
589.00588,FROMAGERIE LINCET,2012,Sol,Phosphore total,6280,kg/an
75400076,GICQUEL STEPHANE,2012,Air,Ammoniac (NH3),15300,kg/an
75400080,EARL ROSALIE,2012,Air,Ammoniac (NH3),14000,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Aluminium et composés (exprimés en tant que Al),27800,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Azote total,10400000,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Chlorures (en tant que Cl total),63500000,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Chrome et composés (exprimés en tant que Cr),1820,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),78100,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Cuivre et composés (exprimés en tant que Cu),1750,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Demande biologique en oxygène (DBO5),7780000,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Demande chimique en oxygène (DCO),33900000,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Etain et composés (exprimés en tant que Sn),1810,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Fer et composés (exprimés en tant que Fe),313000,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Fluorures (en tant que F total),160000,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Hydrocarbures,30600,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Manganèse et composés (exprimés en tant que Mn),19300,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Matières en suspension (MES),8510000,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Phosphore total,522000,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Sulfates,66100000,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Eau (direct),Zinc et composés (exprimés en tant que Zn),18900,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Sol,Aluminium et composés (exprimés en tant que Al),469000,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Sol,Cadmium et composés (exprimés en tant que Cd),217,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Sol,Chrome et composés (exprimés en tant que Cr),2830,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Sol,Cuivre et composés (exprimés en tant que Cu),26500,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Sol,Fer et composés (exprimés en tant que Fe),3550000,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Sol,Hydrocarbures aromatiques polycycliques (HAP),75,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Sol,Manganèse et composés (exprimés en tant que Mn),9340,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Sol,Mercure et composés (exprimés en tant que Hg),121,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Sol,Nickel et composés (exprimés en tant que Ni),1330,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Sol,Plomb et composés (exprimés en tant que Pb),7420,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Sol,Zinc et composés (exprimés en tant que Zn),80900,kg/an
778.00501,SIAAP - Site Seine Aval,2012,Sol,Biphényles polychlorés (PCB),5.8,kg/an
29236010,DUC,2012,Air,Hydrochlorofluorocarbures (HCFC),312,kg/an
59210801,SARL VERLEENE,2012,Air,Ammoniac (NH3),16100,kg/an
75400086,EARL DU BAS DE LA LANDE,2012,Air,Ammoniac (NH3),11700,kg/an
29251115,SCEA DE KERVANIJO,2012,Air,Ammoniac (NH3),16000,kg/an
59237047,EARL DE LA COURTE CROIX,2012,Air,Ammoniac (NH3),10500,kg/an
29272018,GUYON YVES,2012,Air,Ammoniac (NH3),10300,kg/an
778.04301,STEP - CARRE DE REUNION,2012,Sol,Cuivre et composés (exprimés en tant que Cu),280,kg/an
778.04301,STEP - CARRE DE REUNION,2012,Sol,Plomb et composés (exprimés en tant que Pb),68.5,kg/an
778.04301,STEP - CARRE DE REUNION,2012,Sol,Zinc et composés (exprimés en tant que Zn),845,kg/an
59305516,SCEA des trois chênes,2012,Air,Ammoniac (NH3),14300,kg/an
75400093,LE TENO Loïc,2012,Air,Ammoniac (NH3),11000,kg/an
778.44001,STEP - LES MUREAUX,2012,Sol,Azote total,68700,kg/an
778.44001,STEP - LES MUREAUX,2012,Sol,Chrome et composés (exprimés en tant que Cr),69.5,kg/an
778.44001,STEP - LES MUREAUX,2012,Sol,Cuivre et composés (exprimés en tant que Cu),422,kg/an
778.44001,STEP - LES MUREAUX,2012,Sol,Nickel et composés (exprimés en tant que Ni),35.6,kg/an
778.44001,STEP - LES MUREAUX,2012,Sol,Phosphore total,70800,kg/an
778.44001,STEP - LES MUREAUX,2012,Sol,Zinc et composés (exprimés en tant que Zn),1120,kg/an
29275038,GAEC DE FOSVERN,2012,Air,Ammoniac (NH3),11000,kg/an
778.53101,STEP - ROSNY-SUR-SEINE,2012,Eau (direct),Demande chimique en oxygène (DCO),192000,kg/an
778.53101,STEP - ROSNY-SUR-SEINE,2012,Eau (direct),Phosphore total,6160,kg/an
29277228,EARL LE GALL,2012,Air,Ammoniac (NH3),11100,kg/an
59401027,EARL DE LA WATTERSTRAETE,2012,Air,Ammoniac (NH3),19400,kg/an
75400105,MONFORT GILLES,2012,Air,Ammoniac (NH3),15000,kg/an
29278069,MORVAN CATHERINE,2012,Air,Ammoniac (NH3),12200,kg/an
59401515,SCEA DU HAUT CHAMP,2012,Air,Ammoniac (NH3),22100,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Azote total,252000,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Carbone organique total (en tant que C total ou DCO/3),274000,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Chlorures (en tant que Cl total),3110000,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Chrome et composés (exprimés en tant que Cr),155,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),3670,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Demande biologique en oxygène (DBO5),164000,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Demande chimique en oxygène (DCO),822000,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Fer et composés (exprimés en tant que Fe),6610,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Fluorures (en tant que F total),7740,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Manganèse et composés (exprimés en tant que Mn),593,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Mercure et composés (exprimés en tant que Hg),2.42,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Nickel et composés (exprimés en tant que Ni),273,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Phosphore total,15600,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Sulfates,2420000,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Titane et composés (exprimés en tant que Ti),155,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Zinc et composés (exprimés en tant que Zn),1780,kg/an
778.62401,STEP - SEINE GRESILLONS,2012,Eau (direct),Biphényles polychlorés (PCB),0.791,kg/an
29280032,SCEA LE CORRE ROBERT,2012,Air,Ammoniac (NH3),13700,kg/an
59570510,GAEC LEY,2012,Air,Ammoniac (NH3),10000,kg/an
75500058,EARL BUTHIER,2012,Air,Ammoniac (NH3),10400,kg/an
29294043,EARL DE KEROPARTZ,2012,Air,Ammoniac (NH3),18300,kg/an
59580536,EARL VANDENCASTEELE JOEL,2012,Air,Ammoniac (NH3),10100,kg/an
756.12105,STEP - Kérolay,2012,Eau (direct),Demande chimique en oxygène (DCO),212000,kg/an
780.02100,STEP - AMIENS,2012,Eau (direct),Demande chimique en oxygène (DCO),238000,kg/an
780.02100,STEP - AMIENS,2012,Eau (direct),Phosphore total,8000,kg/an
780.02100,STEP - AMIENS,2012,Sol,Chrome et composés (exprimés en tant que Cr),201,kg/an
780.02100,STEP - AMIENS,2012,Sol,Mercure et composés (exprimés en tant que Hg),5.2,kg/an
780.02100,STEP - AMIENS,2012,Sol,Nickel et composés (exprimés en tant que Ni),78.4,kg/an
780.02100,STEP - AMIENS,2012,Sol,Plomb et composés (exprimés en tant que Pb),99.6,kg/an
780.02100,STEP - AMIENS,2012,Sol,Zinc et composés (exprimés en tant que Zn),1480,kg/an
29302030,SCEA MORVAN,2012,Air,Ammoniac (NH3),15700,kg/an
59641066,SARL Jean CARTON,2012,Air,Ammoniac (NH3),20100,kg/an
75600031,SCEA LEVREL Freres,2012,Air,Ammoniac (NH3),17400,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Azote total,344000,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Cadmium et composés (exprimés en tant que Cd),2.33,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Carbone organique total (en tant que C total ou DCO/3),142000,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Chloroforme (trichlorométhane),22.9,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Chlorures (en tant que Cl total),5160000,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),1280,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Demande biologique en oxygène (DBO5),73700,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Demande chimique en oxygène (DCO),452000,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Di(2-éthylhexyle)phtalate (DEHP),8.47,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Fer et composés (exprimés en tant que Fe),4170,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Fluorures (en tant que F total),3440,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Manganèse et composés (exprimés en tant que Mn),903,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Mercure et composés (exprimés en tant que Hg),2.33,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Nickel et composés (exprimés en tant que Ni),46.6,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Phosphore total,14000,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Trichlorobenzènes (TCB) (tous les isomères),3,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),"Tétrachloroéthylène (PER, tétrachloroéthylène)",11.4,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Zinc et composés (exprimés en tant que Zn),218,kg/an
783.06101,STEP - Reyran,2012,Eau (direct),Sulfonate de perfluorooctane (SPFO),0.28,kg/an
31232004,SCEA DE ROUMAGNAC,2012,Air,Ammoniac (NH3),10700,kg/an
59662516,EARL THORIS LUC,2012,Air,Ammoniac (NH3),14500,kg/an
75600043,GAEC de LA GAUCHERAIS,2012,Air,Ammoniac (NH3),10400,kg/an
32013023,SOGA,2012,Air,Hydroflurocarbures (HFC),560,kg/an
32013023,SOGA,2012,Eau (indirect),Demande biologique en oxygène (DBO5),125000,kg/an
32013023,SOGA,2012,Eau (indirect),Demande chimique en oxygène (DCO),224000,kg/an
59665500,EARL DE L'YSER,2012,Air,Ammoniac (NH3),19600,kg/an
75600049,SCEA DE L'ETANG,2012,Air,Ammoniac (NH3),18700,kg/an
32027180,SCEA DE CHICOT,2012,Air,Ammoniac (NH3),11700,kg/an
597.00204,SCEA Ferme de l'Ouest,2012,Air,Ammoniac (NH3),19100,kg/an
32042088,EARL de CASTELBON,2012,Air,Ammoniac (NH3),13900,kg/an
61001001,SELVI,2012,Eau (indirect),Demande biologique en oxygène (DBO5),113000,kg/an
61001001,SELVI,2012,Eau (indirect),Demande chimique en oxygène (DCO),275000,kg/an
75600051,SCEA VILGAPORC,2012,Air,Ammoniac (NH3),16600,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Azote total,911000,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Chlorures (en tant que Cl total),44100000,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),24500,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Cuivre et composés (exprimés en tant que Cu),102,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Cyanures (sous forme de CN total),590,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Demande biologique en oxygène (DBO5),333000,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Demande chimique en oxygène (DCO),1790000,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Fer et composés (exprimés en tant que Fe),8290,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Hydrazine,5060,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Manganèse et composés (exprimés en tant que Mn),1060,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Matières en suspension (MES),378000,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Phosphore total,50000,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Plomb et composés (exprimés en tant que Pb),40,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Sulfates,7040000,kg/an
783.12601,STEP - Cap Sicié (AmphitriA),2012,Eau (direct),Zinc et composés (exprimés en tant que Zn),252,kg/an
61003024,SCEA LE CHALET,2012,Air,Ammoniac (NH3),10500,kg/an
75600052,SCEA MARQUET,2012,Air,Ammoniac (NH3),13800,kg/an
32066902,SCEA DE HIGADERE,2012,Air,Ammoniac (NH3),30600,kg/an
61034005,GAEC DU MARCHIS,2012,Air,Ammoniac (NH3),10600,kg/an
75600053,GAEC de LA VILLE NEVEU,2012,Air,Ammoniac (NH3),20200,kg/an
783.13701,STEP - TOULON AmphorA,2012,Eau (direct),Azote total,209000,kg/an
783.13701,STEP - TOULON AmphorA,2012,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),1240,kg/an
783.13701,STEP - TOULON AmphorA,2012,Eau (direct),Cuivre et composés (exprimés en tant que Cu),182,kg/an
783.13701,STEP - TOULON AmphorA,2012,Eau (direct),Demande biologique en oxygène (DBO5),85900,kg/an
783.13701,STEP - TOULON AmphorA,2012,Eau (direct),Demande chimique en oxygène (DCO),410000,kg/an
783.13701,STEP - TOULON AmphorA,2012,Eau (direct),Fer et composés (exprimés en tant que Fe),6110,kg/an
783.13701,STEP - TOULON AmphorA,2012,Eau (direct),Phosphore total,5610,kg/an
783.13701,STEP - TOULON AmphorA,2012,Eau (direct),Zinc et composés (exprimés en tant que Zn),164,kg/an
32107030,Fermiers du Gers,2012,Eau (indirect),Demande biologique en oxygène (DBO5),112000,kg/an
32107030,Fermiers du Gers,2012,Eau (indirect),Demande chimique en oxygène (DCO),219000,kg/an
61096001,FLECHARD SAS,2012,Eau (indirect),Demande biologique en oxygène (DBO5),681000,kg/an
61096001,FLECHARD SAS,2012,Eau (indirect),Demande chimique en oxygène (DCO),1270000,kg/an
61096001,FLECHARD SAS,2012,Eau (indirect),Matières en suspension (MES),358000,kg/an
61096001,FLECHARD SAS,2012,Eau (indirect),Phosphore total,5900,kg/an
75600059,SCEA Sainte-Anne,2012,Air,Ammoniac (NH3),12000,kg/an
32285727,GAEC LAZIES,2012,Air,Ammoniac (NH3),16400,kg/an
61096018,SNV,2012,Eau (indirect),Demande biologique en oxygène (DBO5),93300,kg/an
61096018,SNV,2012,Eau (indirect),Demande chimique en oxygène (DCO),239000,kg/an
75600063,GAEC DE PEN AN NEAC'H,2012,Air,Ammoniac (NH3),10400,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Eau (direct),Azote total,211000,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Eau (direct),Chlorures (en tant que Cl total),3510000,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),2480,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Eau (direct),Cuivre et composés (exprimés en tant que Cu),53,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Eau (direct),Cyanures (sous forme de CN total),333,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Eau (direct),Demande biologique en oxygène (DBO5),58200,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Eau (direct),Demande chimique en oxygène (DCO),368000,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Eau (direct),Di(2-éthylhexyle)phtalate (DEHP),3.7,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Eau (direct),Hydrazine,2300,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Eau (direct),Phosphore total,18600,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Eau (direct),Zinc et composés (exprimés en tant que Zn),112,kg/an
10857561,GAEC Les Trois Cantons,2012,Air,Ammoniac (NH3),11600,kg/an
61138004,TRAITEUR DE LA TOUQUES,2012,Eau (indirect),Demande biologique en oxygène (DBO5),70800,kg/an
75600066,SAS BLANCHARD,2012,Air,Ammoniac (NH3),12100,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Sol,Chlorures (en tant que Cl total),11300000,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Sol,Composés organohalogénés (exprimés en tant que AOX),3500,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Sol,Cuivre et composés (exprimés en tant que Cu),357,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Sol,Cyanures (sous forme de CN total),1070,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Sol,Di(2-éthylhexyle)phtalate (DEHP),12,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Sol,Fer et composés (exprimés en tant que Fe),20400,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Sol,Fluorures (en tant que F total),1370000,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Sol,Phosphore total,36200,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Sol,Plomb et composés (exprimés en tant que Pb),55,kg/an
783.14101,STEP Almanarre - Hyères Carqueiranne,2012,Sol,Zinc et composés (exprimés en tant que Zn),648,kg/an
10858073,EARL Elevage de la Maine,2012,Air,Ammoniac (NH3),10600,kg/an
33997129,EARL BOUETARD JF,2012,Air,Ammoniac (NH3),15300,kg/an
109.00062,NIGAY S.A.S,2012,Eau (indirect),Demande biologique en oxygène (DBO5),81300,kg/an
109.00062,NIGAY S.A.S,2012,Eau (indirect),Demande chimique en oxygène (DCO),235000,kg/an
35019296,GAEC LA BROSSE,2012,Air,Ammoniac (NH3),16900,kg/an
61300023,KPH,2012,Air,Ammoniac (NH3),18200,kg/an
75600069,DEROUT Jeanine,2012,Air,Ammoniac (NH3),10400,kg/an
35028095,EARL DE LA MAUDAYAIS,2012,Air,Ammoniac (NH3),13100,kg/an
75600071,EARL BOSSER,2012,Air,Ammoniac (NH3),10800,kg/an
784.00701,STEP - Avignon - Le Pontet - Villeneuve les Avignon - Les Angles,2012,Eau (direct),Azote total,166000,kg/an
784.00701,STEP - Avignon - Le Pontet - Villeneuve les Avignon - Les Angles,2012,Eau (direct),Demande biologique en oxygène (DBO5),70600,kg/an
784.00701,STEP - Avignon - Le Pontet - Villeneuve les Avignon - Les Angles,2012,Eau (direct),Demande chimique en oxygène (DCO),496000,kg/an
784.00701,STEP - Avignon - Le Pontet - Villeneuve les Avignon - Les Angles,2012,Eau (direct),Phosphore total,26100,kg/an
108.00308,Baud Vougy,2012,Air,"Tétrachloroéthylène (PER, tétrachloroéthylène)",5340,kg/an
35037185,SCEA DU CHESNOT,2012,Air,Ammoniac (NH3),15800,kg/an
62065018,INTEROVO AVICOLE FRANCE,2012,Air,Ammoniac (NH3),47900,kg/an
785.19401,STEP de la Communauté de Communes des Olonnes,2012,Eau (direct),Demande chimique en oxygène (DCO),271000,kg/an
785.19401,STEP de la Communauté de Communes des Olonnes,2012,Eau (direct),Phosphore total,15900,kg/an
35042088,EARL DE LA RABARDIERE,2012,Air,Ammoniac (NH3),10100,kg/an
75600072,EARL ARNAUD HEMON,2012,Air,Ammoniac (NH3),10400,kg/an
108.00337,Hypermarché Géant Casino Seynod,2012,Air,Hydrochlorofluorocarbures (HCFC),26,kg/an
108.00337,Hypermarché Géant Casino Seynod,2012,Air,Hydroflurocarbures (HFC),617,kg/an
62080023,INTEROVO AVICOLE FRANCE,2012,Air,Ammoniac (NH3),27000,kg/an
786.19405,Unités de traitement des eaux usées et qualité des rejets,2012,Eau (direct),Cuivre et composés (exprimés en tant que Cu),129,kg/an
786.19405,Unités de traitement des eaux usées et qualité des rejets,2012,Eau (direct),Demande chimique en oxygène (DCO),418000,kg/an
786.19405,Unités de traitement des eaux usées et qualité des rejets,2012,Eau (direct),Di(2-éthylhexyle)phtalate (DEHP),18.4,kg/an
786.19405,Unités de traitement des eaux usées et qualité des rejets,2012,Eau (direct),Zinc et composés (exprimés en tant que Zn),241,kg/an
786.19405,Unités de traitement des eaux usées et qualité des rejets,2012,Sol,Chrome et composés (exprimés en tant que Cr),70.5,kg/an
786.19405,Unités de traitement des eaux usées et qualité des rejets,2012,Sol,Cuivre et composés (exprimés en tant que Cu),764,kg/an
786.19405,Unités de traitement des eaux usées et qualité des rejets,2012,Sol,Mercure et composés (exprimés en tant que Hg),1.8,kg/an
786.19405,Unités de traitement des eaux usées et qualité des rejets,2012,Sol,Nickel et composés (exprimés en tant que Ni),55.2,kg/an
786.19405,Unités de traitement des eaux usées et qualité des rejets,2012,Sol,Plomb et composés (exprimés en tant que Pb),89.2,kg/an
786.19405,Unités de traitement des eaux usées et qualité des rejets,2012,Sol,Zinc et composés (exprimés en tant que Zn),1430,kg/an
786.19405,Unités de traitement des eaux usées et qualité des rejets,2012,Sol,Biphényles polychlorés (PCB),0.2,kg/an
35072229,SARL PROHYBRIDES,2012,Air,Ammoniac (NH3),12500,kg/an
75600075,RANNOU Benoit,2012,Air,Ammoniac (NH3),10400,kg/an
10855747,earl la baudriere,2012,Air,Ammoniac (NH3),11300,kg/an
75600084,SCEA PLOUZENNEC,2012,Air,Ammoniac (NH3),15300,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Arsenic et composés (exprimés en tant que As),896,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Azote total,140000,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Carbone organique total (en tant que C total ou DCO/3),148000,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Composés organohalogénés (exprimés en tant que AOX),1610,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Cuivre et composés (exprimés en tant que Cu),896,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Demande biologique en oxygène (DBO5),46600,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Demande chimique en oxygène (DCO),444000,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Diuron,2.69,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Fer et composés (exprimés en tant que Fe),41600,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Fluorures (en tant que F total),3140,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Manganèse et composés (exprimés en tant que Mn),896,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Phosphore total,11300,kg/an
787.08512,STEP - LIMOGES,2012,Eau (direct),Zinc et composés (exprimés en tant que Zn),1250,kg/an
35085373,GAEC LA COUR,2012,Air,Ammoniac (NH3),15200,kg/an
62405012,TRANNIN,2012,Air,Ammoniac (NH3),19200,kg/an
01046103,GAEC des Prelions,2012,Air,Ammoniac (NH3),18000,kg/an
01050004,EARL Les Cornalières,2012,Air,Ammoniac (NH3),11500,kg/an
01074121,SAS EGGTEAM AVIPONTE,2012,Air,Ammoniac (NH3),16200,kg/an
01075089,GAEC du Perrat (site volaille),2012,Air,Ammoniac (NH3),15300,kg/an
01115003,SARL de Montburon,2012,Air,Ammoniac (NH3),12600,kg/an
01147112,SCEA ROBIN,2012,Air,Ammoniac (NH3),10800,kg/an
01163009,SARL ELEVAGE DES CHARMES,2012,Air,Ammoniac (NH3),23800,kg/an
01163015,SARL Elevage du Bois Cochon,2012,Air,Ammoniac (NH3),13800,kg/an
01301084,SARL Elevage des Marais,2012,Air,Ammoniac (NH3),17000,kg/an
01312009,PROVENT SDPR - Elevage des 3 Monts,2012,Air,Ammoniac (NH3),33800,kg/an
01343009,SAS AIRPORC / ELEVAGE GREZIAT,2012,Air,Ammoniac (NH3),13900,kg/an
01346010,SCEA SOGIFRA,2012,Air,Ammoniac (NH3),13300,kg/an
01441045,SA Larçon,2012,Air,Ammoniac (NH3),11200,kg/an
01445005,EARL DU CHARPET,2012,Air,Ammoniac (NH3),14500,kg/an
02017039,SCEA Les COUTURES,2012,Air,Ammoniac (NH3),20700,kg/an
02147039,SCEA des 3B,2012,Air,Ammoniac (NH3),12200,kg/an
02372851,GAEC MANSCOURT,2012,Air,Ammoniac (NH3),11800,kg/an
02422103,Elevage de la Ferme MALIN,2012,Air,Ammoniac (NH3),15200,kg/an
02559061,SARL DIANE ELEVAGE,2012,Air,Ammoniac (NH3),25000,kg/an
02650115,GAEC des Hayettes - MOREAU,2012,Air,Ammoniac (NH3),15400,kg/an
02813030,EARL DE LA BREZE,2012,Air,Ammoniac (NH3),10000,kg/an
03146008,GAEC DE ROOVER,2012,Air,Ammoniac (NH3),24800,kg/an
03197077,CHENE Alain,2012,Air,Ammoniac (NH3),15000,kg/an
03197999,EARL CHENE Alain,2012,Air,Ammoniac (NH3),15000,kg/an
