Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
056.00203,Céramiques de Haute-Loire,2014,Air,CO2 Total d'origine non biomasse uniquement,13100000,kg/an
056.00203,Céramiques de Haute-Loire,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13100000,kg/an
056.00220,SOCIETE BARBIER,2014,Air,Composés organiques volatils non méthaniques (COVNM),51700,kg/an
056.00262,STTP EMBALLAGE,2014,Air,Composés organiques volatils non méthaniques (COVNM),41200,kg/an
056.00264,GUERIN PLASTIQUES,2014,Air,Composés organiques volatils non méthaniques (COVNM),38500,kg/an
056.00266,Société BARBIER,2014,Air,Composés organiques volatils non méthaniques (COVNM),84400,kg/an
056.00289,AUBERT ET DUVAL,2014,Air,CO2 Total d'origine non biomasse uniquement,36200000,kg/an
056.00289,AUBERT ET DUVAL,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),36200000,kg/an
056.00289,AUBERT ET DUVAL,2014,Eau (direct),Cadmium et composés (exprimés en tant que Cd),3.21,kg/an
056.00326,TRELLEBORG,2014,Air,Composés organiques volatils non méthaniques (COVNM),61100,kg/an
056.00326,TRELLEBORG,2014,Eau (indirect),Nonylphénols et éthoxylates de nonylphénol (NP/NPE),17.1,kg/an
056.00328,Michelin site de CATAROUX,2014,Air,Composés organiques volatils non méthaniques (COVNM),37600,kg/an
056.00328,Michelin site de CATAROUX,2014,Air,CO2 Total d'origine non biomasse uniquement,17500000,kg/an
056.00328,Michelin site de CATAROUX,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17500000,kg/an
056.00334,SUCRERIE DE BOURDON,2014,Air,CO2 Total d'origine non biomasse uniquement,23500000,kg/an
056.00334,SUCRERIE DE BOURDON,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23500000,kg/an
056.00370,INTERFORGE,2014,Air,CO2 Total d'origine non biomasse uniquement,14100000,kg/an
056.00370,INTERFORGE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14100000,kg/an
056.00372,CONSTELLIUM FRANCE,2014,Air,CO2 Total d'origine non biomasse uniquement,50600000,kg/an
056.00372,CONSTELLIUM FRANCE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),50600000,kg/an
056.00372,CONSTELLIUM FRANCE,2014,Eau (direct),Cuivre et composés (exprimés en tant que Cu),219,kg/an
056.00372,CONSTELLIUM FRANCE,2014,Eau (indirect),Nickel et composés (exprimés en tant que Ni),22,kg/an
056.00372,CONSTELLIUM FRANCE,2014,Eau (direct),Nickel et composés (exprimés en tant que Ni),205,kg/an
056.00372,CONSTELLIUM FRANCE,2014,Eau (direct),Phénols (en tant que C total),161,kg/an
056.00372,CONSTELLIUM FRANCE,2014,Eau (direct),Zinc et composés (exprimés en tant que Zn),325,kg/an
056.00377,SAIPOL,2014,Air,Composés organiques volatils non méthaniques (COVNM),154000,kg/an
056.00377,SAIPOL,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10500000,kg/an
056.00377,SAIPOL,2014,Air,CO2 Total d'origine biomasse uniquement,10500000,kg/an
056.00390,PAPETERIES DE GIROUX,2014,Eau (direct),Demande chimique en oxygène (DCO),170000,kg/an
056.00419,ROCKWOOL FRANCE SAS,2014,Air,Aldéhyde formique (formaldéhyde),17400,kg/an
056.00419,ROCKWOOL FRANCE SAS,2014,Air,Ammoniac (NH3),243000,kg/an
056.00419,ROCKWOOL FRANCE SAS,2014,Air,Oxydes de soufre (SOx/SO2),510000,kg/an
056.00419,ROCKWOOL FRANCE SAS,2014,Air,Oxydes d'azote (NOx/NO2),124000,kg/an
056.00419,ROCKWOOL FRANCE SAS,2014,Air,Phénols (en tant que C total),15600,kg/an
056.00419,ROCKWOOL FRANCE SAS,2014,Air,Poussières totales,439000,kg/an
056.00419,ROCKWOOL FRANCE SAS,2014,Air,CO2 Total d'origine non biomasse uniquement,100000000,kg/an
056.00419,ROCKWOOL FRANCE SAS,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),100000000,kg/an
056.00463,SANOFI CHIMIE,2014,Air,Composés organiques volatils non méthaniques (COVNM),547000,kg/an
056.00463,SANOFI CHIMIE,2014,Air,"Dichlorométhane (DCM, chlorure de méthylène)",308000,kg/an
056.00463,SANOFI CHIMIE,2014,Air,Méthanol (alcool méthylique),81000,kg/an
056.00463,SANOFI CHIMIE,2014,Air,CO2 Total d'origine non biomasse uniquement,19500000,kg/an
056.00463,SANOFI CHIMIE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),19500000,kg/an
056.00463,SANOFI CHIMIE,2014,Eau (direct),"Dichlorométhane (DCM, chlorure de méthylène)",109,kg/an
056.00463,SANOFI CHIMIE,2014,Eau (direct),Fluorures (en tant que F total),5170,kg/an
056.00465,EUROPAFI,2014,Air,Hydrochlorofluorocarbures (HCFC),3,kg/an
056.00467,Usine du Chancet,2014,Eau (indirect),Demande biologique en oxygène (DBO5),171000,kg/an
056.00467,Usine du Chancet,2014,Eau (indirect),Demande chimique en oxygène (DCO),449000,kg/an
056.01327,SICTOM Entre Monts et Vallées,2014,Air,Méthane (CH4),134000,kg/an
056.01349,CANDIA,2014,Eau (indirect),Demande biologique en oxygène (DBO5),190000,kg/an
056.01349,CANDIA,2014,Eau (indirect),Demande chimique en oxygène (DCO),334000,kg/an
056.01360,SLVA,2014,Eau (indirect),Demande biologique en oxygène (DBO5),128000,kg/an
056.01360,SLVA,2014,Eau (indirect),Demande chimique en oxygène (DCO),268000,kg/an
056.01360,SLVA,2014,Eau (indirect),Phosphore total,5740,kg/an
056.01391,chaufferie des Champins,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17000000,kg/an
056.01391,chaufferie des Champins,2014,Air,CO2 Total d'origine biomasse uniquement,17000000,kg/an
056.01405,BONILAIT PROTEINES,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14200000,kg/an
056.01405,BONILAIT PROTEINES,2014,Air,CO2 Total d'origine biomasse uniquement,14200000,kg/an
056.01436,PUIGRENIER ABATTOIR BOVIN,2014,Eau (indirect),Demande biologique en oxygène (DBO5),138000,kg/an
056.01436,PUIGRENIER ABATTOIR BOVIN,2014,Eau (indirect),Demande chimique en oxygène (DCO),306000,kg/an
056.01473,COVIAL,2014,Eau (indirect),Demande biologique en oxygène (DBO5),71800,kg/an
056.01473,COVIAL,2014,Eau (indirect),Demande chimique en oxygène (DCO),180000,kg/an
056.01498,GEFA,2014,Air,Hydroflurocarbures (HFC),620,kg/an
056.01634,ISDND SAINT DIERY,2014,Air,Méthane (CH4),112000,kg/an
056.01635,ISDND de Puy-Long à CLERMONT-FERRAND,2014,Air,Méthane (CH4),826000,kg/an
056.01635,ISDND de Puy-Long à CLERMONT-FERRAND,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10200000,kg/an
056.01635,ISDND de Puy-Long à CLERMONT-FERRAND,2014,Air,CO2 Total d'origine biomasse uniquement,10200000,kg/an
056.01635,ISDND de Puy-Long à CLERMONT-FERRAND,2014,Eau (indirect),Arsenic et composés (exprimés en tant que As),12,kg/an
056.01636,ISDND AMBERT,2014,Air,Méthane (CH4),186000,kg/an
056.01637,SICTOM DES COMBRAILLES,2014,Air,Méthane (CH4),370000,kg/an
056.01647,ISDND SAINT SAUVES,2014,Air,Méthane (CH4),121000,kg/an
056.01686,VERNEA,2014,Air,CO2 Total d'origine non biomasse uniquement,653000000,kg/an
056.01686,VERNEA,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),701000000,kg/an
056.01686,VERNEA,2014,Air,CO2 Total d'origine biomasse uniquement,48400000,kg/an
056.01696,CGP FLEXIBLE INNOVATION,2014,Air,Composés organiques volatils non méthaniques (COVNM),116000,kg/an
056.01749,3CB SAS,2014,Air,CO2 Total d'origine non biomasse uniquement,73300000,kg/an
056.01749,3CB SAS,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),73300000,kg/an
056.01778,COVED SAS,2014,Air,Méthane (CH4),476000,kg/an
056.01876,Logistique ATAC,2014,Air,Chlorofluorocarbures (CFC),246,kg/an
056.02301,SAS G'IMPRIM,2014,Air,Composés organiques volatils non méthaniques (COVNM),363000,kg/an
056.02390,Chaufferie urbaine ECLA,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),12900000,kg/an
056.02390,Chaufferie urbaine ECLA,2014,Air,CO2 Total d'origine biomasse uniquement,12900000,kg/an
056.02647,SIGOPLAST,2014,Air,Composés organiques volatils non méthaniques (COVNM),54700,kg/an
056.02724,LAUVERGNE COLLINET LA FOLIE,2014,Sol,Amiante,433000,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2014,Air,CO2 Total d'origine non biomasse uniquement,25200000,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),25200000,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2014,Eau (direct),Arsenic et composés (exprimés en tant que As),9.16,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2014,Eau (direct),Cadmium et composés (exprimés en tant que Cd),4.58,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2014,Sol,Chrome et composés (exprimés en tant que Cr),82.6,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2014,Sol,Cuivre et composés (exprimés en tant que Cu),105,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2014,Sol,Nickel et composés (exprimés en tant que Ni),55.1,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2014,Sol,Plomb et composés (exprimés en tant que Pb),35,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2014,Sol,Zinc et composés (exprimés en tant que Zn),433,kg/an
057.00724,MC CAIN ALIMENTAIRE SAS,2014,Sol,PCBi : somme des 7 PCB indicateurs (PCB 28+PCB 52+PCB 101+PCB 118+PCB 138+PCB 153+PCB 180),0.12,kg/an
057.00795,IMERYS TC usine du CUL DE FER,2014,Air,CO2 Total d'origine non biomasse uniquement,17300000,kg/an
057.00795,IMERYS TC usine du CUL DE FER,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17300000,kg/an
057.01054,MAGOTTEAUX SA,2014,Air,Phénols (en tant que C total),5080,kg/an
057.01080,Centre de stockage des déchets d'Eteignières,2014,Air,Méthane (CH4),194000,kg/an
057.01082,Tréfimétaux usine de Givet,2014,Eau (direct),Cuivre et composés (exprimés en tant que Cu),97.6,kg/an
057.01122,SNC CANELIA ROUVROY POUDRE,2014,Air,CO2 Total d'origine non biomasse uniquement,14300000,kg/an
057.01122,SNC CANELIA ROUVROY POUDRE,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14300000,kg/an
057.01128,PSA Charleville,2014,Air,Composés organiques volatils non méthaniques (COVNM),241000,kg/an
057.01128,PSA Charleville,2014,Air,Hydrochlorofluorocarbures (HCFC),24.3,kg/an
057.01128,PSA Charleville,2014,Air,Méthane (CH4),212000,kg/an
057.01128,PSA Charleville,2014,Air,Zinc et composés (exprimés en tant que Zn),1110,kg/an
057.01131,INVICTA GROUP,2014,Air,Composés organiques volatils non méthaniques (COVNM),32700,kg/an
057.01133,LA FONTE ARDENNAISE - UNITE FA1,2014,Air,Composés organiques volatils non méthaniques (COVNM),139000,kg/an
057.01149,TARKETT FRANCE,2014,Air,"Dichlorométhane (DCM, chlorure de méthylène)",8000,kg/an
057.01177,GIE Chardonneuse,2014,Air,Acétaldéhyde (aldéhyde acétique  éthanal),3150,kg/an
057.01177,GIE Chardonneuse,2014,Air,Cobalt et composés (exprimés en tant que Co),10.7,kg/an
057.01177,GIE Chardonneuse,2014,Air,Composés organiques volatils non méthaniques (COVNM),131000,kg/an
057.01177,GIE Chardonneuse,2014,Air,Monoxyde de carbone (CO),546000,kg/an
057.01177,GIE Chardonneuse,2014,Air,Oxydes de soufre (SOx/SO2),168000,kg/an
057.01177,GIE Chardonneuse,2014,Air,Poussières totales,173000,kg/an
057.01177,GIE Chardonneuse,2014,Air,CO2 Total d'origine non biomasse uniquement,65900000,kg/an
057.01177,GIE Chardonneuse,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),65900000,kg/an
057.01177,GIE Chardonneuse,2014,Sol,Azote total,57100,kg/an
057.01177,GIE Chardonneuse,2014,Sol,Phosphore total,5030,kg/an
057.01178,SKPRF Papeterie de Rethel,2014,Air,CO2 Total d'origine non biomasse uniquement,16800000,kg/an
057.01178,SKPRF Papeterie de Rethel,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),16800000,kg/an
057.01180,ISDND SOMMAUTHE,2014,Air,Méthane (CH4),483000,kg/an
057.01186,FAURECIA,2014,Air,Composés organiques volatils non méthaniques (COVNM),133000,kg/an
057.01236,Forges de Bologne,2014,Eau (direct),Nickel et composés (exprimés en tant que Ni),39.9,kg/an
057.01238,Fonderies de Brouseval et Montreuil,2014,Air,Composés organiques volatils non méthaniques (COVNM),32200,kg/an
057.01247,CLAS Galvaplast,2014,Eau (direct),Nickel et composés (exprimés en tant que Ni),37.1,kg/an
057.01253,Usine de BAYARD,2014,Air,Composés organiques volatils non méthaniques (COVNM),45900,kg/an
057.01253,Usine de BAYARD,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),25800000,kg/an
057.01253,Usine de BAYARD,2014,Air,CO2 Total d'origine biomasse uniquement,25800000,kg/an
057.01278,Aciéries HACHETTE et DRIOUT,2014,Air,Nickel et composés (exprimés en tant que Ni),106,kg/an
057.01290,FERRY-CAPITAIN,2014,Air,Antimoine et composés (exprimés en tant que Sb),22,kg/an
057.01290,FERRY-CAPITAIN,2014,Air,Méthanol (alcool méthylique),23200,kg/an
057.01291,CONSTANTIA Jeanne d'Arc,2014,Air,Composés organiques volatils non méthaniques (COVNM),76700,kg/an
057.01322,BG,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14100000,kg/an
057.01322,BG,2014,Air,CO2 Total d'origine biomasse uniquement,14100000,kg/an
057.01330,3P - Produits Plastiques Performants,2014,Air,Composés organiques volatils non méthaniques (COVNM),34400,kg/an
057.01344,ENTREMONT LANGRES,2014,Eau (indirect),Demande biologique en oxygène (DBO5),339000,kg/an
057.01344,ENTREMONT LANGRES,2014,Eau (indirect),Demande chimique en oxygène (DCO),634000,kg/an
057.01344,ENTREMONT LANGRES,2014,Eau (indirect),Phosphore total,11400,kg/an
057.01360,Station de compression de Voisines,2014,Air,Méthane (CH4),104000,kg/an
057.01360,Station de compression de Voisines,2014,Air,CO2 Total d'origine non biomasse uniquement,51400000,kg/an
057.01360,Station de compression de Voisines,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),51400000,kg/an
057.01398,LUNDIN INTERNATIONAL,2014,Air,Composés organiques volatils non méthaniques (COVNM),40700,kg/an
057.01400,LUNDIN CHAMPAGNE,2014,Air,Composés organiques volatils non méthaniques (COVNM),30400,kg/an
057.01401,LUNDIN INTERNATIONAL,2014,Air,Composés organiques volatils non méthaniques (COVNM),47900,kg/an
057.01421,Cristal union,2014,Air,Acétaldéhyde (aldéhyde acétique  éthanal),3210,kg/an
057.01421,Cristal union,2014,Air,Cobalt et composés (exprimés en tant que Co),11.1,kg/an
057.01421,Cristal union,2014,Air,Composés organiques volatils non méthaniques (COVNM),160000,kg/an
057.01421,Cristal union,2014,Air,Monoxyde de carbone (CO),618000,kg/an
057.01421,Cristal union,2014,Air,Oxydes de soufre (SOx/SO2),221000,kg/an
057.01421,Cristal union,2014,Air,Oxydes d'azote (NOx/NO2),110000,kg/an
057.01421,Cristal union,2014,Air,Zinc et composés (exprimés en tant que Zn),472,kg/an
057.01421,Cristal union,2014,Air,CO2 Total d'origine non biomasse uniquement,228000000,kg/an
057.01421,Cristal union,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),228000000,kg/an
057.01421,Cristal union,2014,Sol,Arsenic et composés (exprimés en tant que As),73.6,kg/an
057.01421,Cristal union,2014,Sol,Cadmium et composés (exprimés en tant que Cd),19.2,kg/an
057.01421,Cristal union,2014,Sol,Chrome et composés (exprimés en tant que Cr),236,kg/an
057.01421,Cristal union,2014,Sol,Cuivre et composés (exprimés en tant que Cu),220,kg/an
057.01421,Cristal union,2014,Sol,Nickel et composés (exprimés en tant que Ni),164,kg/an
057.01421,Cristal union,2014,Sol,Plomb et composés (exprimés en tant que Pb),223,kg/an
057.01421,Cristal union,2014,Sol,Zinc et composés (exprimés en tant que Zn),798,kg/an
057.01422,ONYX EST,2014,Air,Méthane (CH4),152000,kg/an
057.01448,CSDU PARGNY LES REIMS,2014,Air,Méthane (CH4),357000,kg/an
057.01451,LUZEAL Site de PONTFAVERGER,2014,Air,Acétaldéhyde (aldéhyde acétique  éthanal),1510,kg/an
057.01451,LUZEAL Site de PONTFAVERGER,2014,Air,Cobalt et composés (exprimés en tant que Co),5.11,kg/an
057.01451,LUZEAL Site de PONTFAVERGER,2014,Air,Composés organiques volatils non méthaniques (COVNM),62700,kg/an
057.01451,LUZEAL Site de PONTFAVERGER,2014,Air,CO2 Total d'origine non biomasse uniquement,27200000,kg/an
057.01451,LUZEAL Site de PONTFAVERGER,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),27200000,kg/an
057.01453,SCA DE DESHYDRATATION,2014,Air,CO2 Total d'origine non biomasse uniquement,17600000,kg/an
057.01453,SCA DE DESHYDRATATION,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),17600000,kg/an
057.01463,REMIVAL,2014,Air,CO2 Total d'origine non biomasse uniquement,24500000,kg/an
057.01463,REMIVAL,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),57000000,kg/an
057.01463,REMIVAL,2014,Air,CO2 Total d'origine biomasse uniquement,32500000,kg/an
057.01475,OI MANUFACTURING France Reims,2014,Air,Oxydes d'azote (NOx/NO2),343000,kg/an
057.01475,OI MANUFACTURING France Reims,2014,Air,CO2 Total d'origine non biomasse uniquement,79300000,kg/an
057.01475,OI MANUFACTURING France Reims,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),79300000,kg/an
057.01477,Chaufferie Croix Rouge,2014,Air,CO2 Total d'origine non biomasse uniquement,19300000,kg/an
057.01477,Chaufferie Croix Rouge,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),34200000,kg/an
057.01477,Chaufferie Croix Rouge,2014,Air,CO2 Total d'origine biomasse uniquement,14900000,kg/an
057.01486,Centre Hospitalier Universitaire de Reims,2014,Air,Hydroflurocarbures (HFC),357,kg/an
057.01497,LUZEAL Site de SEPT SAULX,2014,Air,Acétaldéhyde (aldéhyde acétique  éthanal),512,kg/an
057.01498,CRISTAL UNION,2014,Air,CO2 Total d'origine non biomasse uniquement,84800000,kg/an
057.01498,CRISTAL UNION,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),84800000,kg/an
057.01498,CRISTAL UNION,2014,Sol,Arsenic et composés (exprimés en tant que As),11.2,kg/an
057.01498,CRISTAL UNION,2014,Sol,Cuivre et composés (exprimés en tant que Cu),59.6,kg/an
057.01498,CRISTAL UNION,2014,Sol,Fer et composés (exprimés en tant que Fe),259000,kg/an
057.01498,CRISTAL UNION,2014,Sol,Nickel et composés (exprimés en tant que Ni),30.8,kg/an
057.01498,CRISTAL UNION,2014,Sol,Zinc et composés (exprimés en tant que Zn),5430,kg/an
057.01498,CRISTAL UNION,2014,Sol,PCBi : somme des 7 PCB indicateurs (PCB 28+PCB 52+PCB 101+PCB 118+PCB 138+PCB 153+PCB 180),0.16,kg/an
057.01501,JEAN ET CHAUMONT et Associés,2014,Eau (direct),Nickel et composés (exprimés en tant que Ni),33.2,kg/an
057.01507,Tereos Nutrition Animale Site d'Allemanche,2014,Air,Acétaldéhyde (aldéhyde acétique  éthanal),1670,kg/an
057.01507,Tereos Nutrition Animale Site d'Allemanche,2014,Air,Cobalt et composés (exprimés en tant que Co),5.66,kg/an
057.01507,Tereos Nutrition Animale Site d'Allemanche,2014,Air,Composés organiques volatils non méthaniques (COVNM),69500,kg/an
057.01507,Tereos Nutrition Animale Site d'Allemanche,2014,Air,CO2 Total d'origine non biomasse uniquement,32500000,kg/an
057.01507,Tereos Nutrition Animale Site d'Allemanche,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),32500000,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Air,Nickel et composés (exprimés en tant que Ni),491,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Air,Oxydes de soufre (SOx/SO2),603000,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Air,Oxydes d'azote (NOx/NO2),212000,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Air,CO2 Total d'origine non biomasse uniquement,143000000,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),143000000,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Sol,Cadmium et composés (exprimés en tant que Cd),27.3,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Sol,Chrome et composés (exprimés en tant que Cr),615,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Sol,Cuivre et composés (exprimés en tant que Cu),468,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Sol,Fer et composés (exprimés en tant que Fe),49500,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Sol,Manganèse et composés (exprimés en tant que Mn),1070,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Sol,Nickel et composés (exprimés en tant que Ni),419,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Sol,Plomb et composés (exprimés en tant que Pb),564,kg/an
057.01515,TEREOS Sucrerie de Connantre,2014,Sol,Zinc et composés (exprimés en tant que Zn),1970,kg/an
057.01531,TEREOS Starch et Sweeteners Europe,2014,Air,CO2 Total d'origine non biomasse uniquement,10300000,kg/an
057.01531,TEREOS Starch et Sweeteners Europe,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10300000,kg/an
057.01531,TEREOS Starch et Sweeteners Europe,2014,Sol,Arsenic et composés (exprimés en tant que As),6.46,kg/an
057.01539,Tereos Nutrition Animale Site de Montépreux,2014,Air,Acétaldéhyde (aldéhyde acétique  éthanal),1540,kg/an
057.01539,Tereos Nutrition Animale Site de Montépreux,2014,Air,Cobalt et composés (exprimés en tant que Co),5.23,kg/an
057.01539,Tereos Nutrition Animale Site de Montépreux,2014,Air,Composés organiques volatils non méthaniques (COVNM),64100,kg/an
057.01539,Tereos Nutrition Animale Site de Montépreux,2014,Air,CO2 Total d'origine non biomasse uniquement,33900000,kg/an
057.01539,Tereos Nutrition Animale Site de Montépreux,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),33900000,kg/an
057.01542,MEG,2014,Air,Manganèse et composés (exprimés en tant que Mn),752,kg/an
057.01543,VERALLIA Verrerie de Oiry,2014,Air,Arsenic et composés (exprimés en tant que As),20.2,kg/an
057.01543,VERALLIA Verrerie de Oiry,2014,Air,Oxydes d'azote (NOx/NO2),221000,kg/an
057.01543,VERALLIA Verrerie de Oiry,2014,Air,CO2 Total d'origine non biomasse uniquement,42500000,kg/an
057.01543,VERALLIA Verrerie de Oiry,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),42500000,kg/an
057.01544,Tereos Nutrition Animale site de Pleurs,2014,Air,Acétaldéhyde (aldéhyde acétique  éthanal),1250,kg/an
057.01544,Tereos Nutrition Animale site de Pleurs,2014,Air,Composés organiques volatils non méthaniques (COVNM),52100,kg/an
057.01544,Tereos Nutrition Animale site de Pleurs,2014,Air,CO2 Total d'origine non biomasse uniquement,23500000,kg/an
057.01544,Tereos Nutrition Animale site de Pleurs,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23500000,kg/an
057.01552,CHAMTOR,2014,Air,CO2 Total d'origine non biomasse uniquement,55200000,kg/an
057.01552,CHAMTOR,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),55200000,kg/an
057.01563,CSDU LA CHAPELLE-MONTHODON/DORMANS,2014,Air,Méthane (CH4),119000,kg/an
057.01574,NASA,2014,Air,Composés organiques volatils non méthaniques (COVNM),30900,kg/an
057.01609,GIVAUDAN,2014,Air,Composés organiques volatils non méthaniques (COVNM),77800,kg/an
057.01609,GIVAUDAN,2014,Eau (indirect),Demande chimique en oxygène (DCO),792000,kg/an
057.01671,Tereos Nutrition Animale - Site d'Aulnay aux Planches,2014,Air,Acétaldéhyde (aldéhyde acétique  éthanal),2040,kg/an
057.01671,Tereos Nutrition Animale - Site d'Aulnay aux Planches,2014,Air,Cobalt et composés (exprimés en tant que Co),5.75,kg/an
057.01671,Tereos Nutrition Animale - Site d'Aulnay aux Planches,2014,Air,Composés organiques volatils non méthaniques (COVNM),84900,kg/an
057.01671,Tereos Nutrition Animale - Site d'Aulnay aux Planches,2014,Air,CO2 Total d'origine non biomasse uniquement,38600000,kg/an
057.01671,Tereos Nutrition Animale - Site d'Aulnay aux Planches,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),38600000,kg/an
057.01684,ECOLAB PRODUCTION FRANCE,2014,Eau (indirect),Demande biologique en oxygène (DBO5),181000,kg/an
057.01684,ECOLAB PRODUCTION FRANCE,2014,Eau (indirect),Demande chimique en oxygène (DCO),425000,kg/an
057.01684,ECOLAB PRODUCTION FRANCE,2014,Eau (indirect),Phosphore total,10000,kg/an
057.01701,CIMENTS CALCIA - Usine de COUVROT,2014,Air,Mercure et composés (exprimés en tant que Hg),66.8,kg/an
057.01701,CIMENTS CALCIA - Usine de COUVROT,2014,Air,Naphthalène,167,kg/an
057.01701,CIMENTS CALCIA - Usine de COUVROT,2014,Air,Oxydes d'azote (NOx/NO2),709000,kg/an
057.01701,CIMENTS CALCIA - Usine de COUVROT,2014,Air,CO2 Total d'origine non biomasse uniquement,714000000,kg/an
057.01701,CIMENTS CALCIA - Usine de COUVROT,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),735000000,kg/an
057.01701,CIMENTS CALCIA - Usine de COUVROT,2014,Air,CO2 Total d'origine biomasse uniquement,21200000,kg/an
057.01706,SUNDESHY - Site de Francheville,2014,Air,Acétaldéhyde (aldéhyde acétique  éthanal),3210,kg/an
057.01706,SUNDESHY - Site de Francheville,2014,Air,Cobalt et composés (exprimés en tant que Co),10.7,kg/an
057.01706,SUNDESHY - Site de Francheville,2014,Air,Composés organiques volatils non méthaniques (COVNM),134000,kg/an
057.01706,SUNDESHY - Site de Francheville,2014,Air,Monoxyde de carbone (CO),646000,kg/an
057.01706,SUNDESHY - Site de Francheville,2014,Air,Oxydes de soufre (SOx/SO2),155000,kg/an
057.01706,SUNDESHY - Site de Francheville,2014,Air,Zinc et composés (exprimés en tant que Zn),333,kg/an
057.01706,SUNDESHY - Site de Francheville,2014,Air,CO2 Total d'origine non biomasse uniquement,52200000,kg/an
057.01706,SUNDESHY - Site de Francheville,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),52200000,kg/an
057.01719,Tereos Distillerie de Morains,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),47200000,kg/an
057.01719,Tereos Distillerie de Morains,2014,Air,CO2 Total d'origine biomasse uniquement,47200000,kg/an
057.01721,SUNDESHY site de NOIRLIEU,2014,Air,Acétaldéhyde (aldéhyde acétique  éthanal),927,kg/an
057.01721,SUNDESHY site de NOIRLIEU,2014,Air,Composés organiques volatils non méthaniques (COVNM),38600,kg/an
057.01721,SUNDESHY site de NOIRLIEU,2014,Air,CO2 Total d'origine non biomasse uniquement,12800000,kg/an
057.01721,SUNDESHY site de NOIRLIEU,2014,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),12800000,kg/an
